id,datahora,velocidade,sentido,id_type,id_radar
249,10/2/2019 9:42:19 AM,48,1,2,1
250,10/2/2019 9:42:21 AM,52,1,4,1
250,10/2/2019 9:42:21 AM,52,1,4,1
251,10/2/2019 9:42:32 AM,-59,0,2,1
252,10/2/2019 9:42:50 AM,-50,0,2,1
252,10/2/2019 9:42:50 AM,-50,0,2,1
253,10/2/2019 9:42:54 AM,-49,0,2,1
254,10/2/2019 9:42:57 AM,-50,0,2,1
254,10/2/2019 9:42:57 AM,-50,0,2,1
0,10/2/2019 9:43:03 AM,55,1,2,1
0,10/2/2019 9:43:03 AM,55,1,2,1
255,10/2/2019 9:43:05 AM,-51,0,2,1
1,10/2/2019 9:43:08 AM,-60,0,2,1
4,10/2/2019 9:43:40 AM,48,1,2,1
4,10/2/2019 9:43:40 AM,48,1,2,1
6,10/2/2019 9:44:08 AM,46,1,4,1
6,10/2/2019 9:44:08 AM,46,1,4,1
8,10/2/2019 9:44:10 AM,44,1,2,1
8,10/2/2019 9:44:10 AM,44,1,2,1
7,10/2/2019 9:44:10 AM,-47,0,2,1
9,10/2/2019 9:44:17 AM,45,1,2,1
9,10/2/2019 9:44:17 AM,45,1,2,1
10,10/2/2019 9:44:22 AM,59,1,2,1
10,10/2/2019 9:44:22 AM,59,1,2,1
11,10/2/2019 9:44:36 AM,65,1,4,1
11,10/2/2019 9:44:36 AM,65,1,4,1
13,10/2/2019 9:44:38 AM,68,1,4,1
13,10/2/2019 9:44:38 AM,68,1,4,1
12,10/2/2019 9:44:40 AM,-64,0,2,1
15,10/2/2019 9:44:55 AM,-59,0,2,1
17,10/2/2019 9:45:05 AM,-58,0,2,1
18,10/2/2019 9:45:13 AM,-50,0,2,1
18,10/2/2019 9:45:13 AM,-50,0,2,1
20,10/2/2019 9:45:18 AM,-60,0,2,1
22,10/2/2019 9:45:51 AM,-49,0,2,1
27,10/2/2019 9:46:00 AM,-46,0,2,1
29,10/2/2019 9:46:07 AM,35,1,2,1
29,10/2/2019 9:46:07 AM,35,1,2,1
30,10/2/2019 9:46:11 AM,31,1,4,1
30,10/2/2019 9:46:11 AM,31,1,4,1
31,10/2/2019 9:46:13 AM,35,1,2,1
31,10/2/2019 9:46:13 AM,35,1,2,1
35,10/2/2019 9:46:20 AM,-69,0,2,1
34,10/2/2019 9:46:20 AM,44,1,4,1
34,10/2/2019 9:46:21 AM,44,1,2,1
36,10/2/2019 9:46:22 AM,45,1,2,1
36,10/2/2019 9:46:22 AM,45,1,2,1
37,10/2/2019 9:46:25 AM,45,1,2,1
37,10/2/2019 9:46:25 AM,45,1,2,1
39,10/2/2019 9:46:33 AM,54,1,2,1
39,10/2/2019 9:46:33 AM,54,1,2,1
40,10/2/2019 9:46:36 AM,-33,0,2,1
41,10/2/2019 9:46:39 AM,49,1,2,1
41,10/2/2019 9:46:39 AM,49,1,2,1
42,10/2/2019 9:46:42 AM,48,1,2,1
42,10/2/2019 9:46:42 AM,48,1,2,1
43,10/2/2019 9:46:45 AM,48,1,2,1
43,10/2/2019 9:46:45 AM,48,1,2,1
44,10/2/2019 9:46:52 AM,-52,0,2,1
45,10/2/2019 9:46:53 AM,48,1,4,1
45,10/2/2019 9:46:53 AM,48,1,4,1
46,10/2/2019 9:46:55 AM,50,1,2,1
46,10/2/2019 9:46:55 AM,50,1,2,1
49,10/2/2019 9:47:32 AM,52,1,2,1
49,10/2/2019 9:47:32 AM,52,1,2,1
48,10/2/2019 9:47:35 AM,-49,0,2,1
51,10/2/2019 9:47:36 AM,50,1,2,1
51,10/2/2019 9:47:36 AM,50,1,2,1
52,10/2/2019 9:47:37 AM,-58,0,2,1
55,10/2/2019 9:48:09 AM,-76,0,2,1
54,10/2/2019 9:48:09 AM,51,1,2,1
54,10/2/2019 9:48:09 AM,51,1,2,1
57,10/2/2019 9:48:41 AM,-57,0,2,1
59,10/2/2019 9:49:00 AM,-72,0,2,1
61,10/2/2019 9:49:26 AM,49,1,2,1
61,10/2/2019 9:49:26 AM,49,1,2,1
62,10/2/2019 9:49:28 AM,51,1,2,1
62,10/2/2019 9:49:28 AM,51,1,2,1
63,10/2/2019 9:49:31 AM,49,1,2,1
63,10/2/2019 9:49:31 AM,49,1,2,1
64,10/2/2019 9:49:32 AM,49,1,2,1
64,10/2/2019 9:49:32 AM,49,1,4,1
65,10/2/2019 9:49:34 AM,51,1,2,1
65,10/2/2019 9:49:34 AM,51,1,2,1
66,10/2/2019 9:49:43 AM,-57,0,2,1
69,10/2/2019 9:49:57 AM,-73,0,2,1
70,10/2/2019 9:50:01 AM,-32,0,2,1
71,10/2/2019 9:50:02 AM,47,1,2,1
71,10/2/2019 9:50:02 AM,47,1,2,1
72,10/2/2019 9:50:05 AM,-62,0,2,1
73,10/2/2019 9:50:05 AM,58,1,2,1
73,10/2/2019 9:50:05 AM,58,1,2,1
74,10/2/2019 9:50:10 AM,63,1,2,1
74,10/2/2019 9:50:10 AM,63,1,2,1
80,10/2/2019 9:50:18 AM,-54,0,2,1
81,10/2/2019 9:50:31 AM,42,1,4,1
81,10/2/2019 9:50:31 AM,42,1,4,1
82,10/2/2019 9:50:59 AM,61,1,2,1
82,10/2/2019 9:50:59 AM,61,1,2,1
85,10/2/2019 9:51:20 AM,-58,0,2,1
86,10/2/2019 9:51:24 AM,-55,0,2,1
87,10/2/2019 9:51:37 AM,-50,0,2,1
88,10/2/2019 9:51:57 AM,-58,0,2,1
89,10/2/2019 9:52:00 AM,-46,0,2,1
90,10/2/2019 9:52:00 AM,63,1,2,1
90,10/2/2019 9:52:00 AM,63,1,2,1
91,10/2/2019 9:52:09 AM,-57,0,2,1
92,10/2/2019 9:52:12 AM,51,1,2,1
92,10/2/2019 9:52:12 AM,52,1,4,1
93,10/2/2019 9:52:17 AM,-48,0,2,1
95,10/2/2019 9:52:22 AM,-61,0,2,1
95,10/2/2019 9:52:22 AM,-61,0,2,1
96,10/2/2019 9:52:30 AM,64,1,2,1
96,10/2/2019 9:52:30 AM,64,1,2,1
98,10/2/2019 9:52:35 AM,69,1,3,1
98,10/2/2019 9:52:36 AM,69,1,3,1
99,10/2/2019 9:52:39 AM,-60,0,2,1
101,10/2/2019 9:53:04 AM,-69,0,2,1
103,10/2/2019 9:53:20 AM,-57,0,2,1
104,10/2/2019 9:53:22 AM,-53,0,3,1
104,10/2/2019 9:53:22 AM,-53,0,3,1
108,10/2/2019 9:53:36 AM,-48,0,2,1
109,10/2/2019 9:53:38 AM,-47,0,2,1
111,10/2/2019 9:53:53 AM,58,1,4,1
111,10/2/2019 9:53:53 AM,58,1,4,1
112,10/2/2019 9:53:55 AM,56,1,2,1
112,10/2/2019 9:53:55 AM,56,1,2,1
113,10/2/2019 9:53:56 AM,54,1,2,1
113,10/2/2019 9:53:56 AM,54,1,2,1
110,10/2/2019 9:53:59 AM,-45,0,2,1
114,10/2/2019 9:54:17 AM,49,1,2,1
114,10/2/2019 9:54:17 AM,49,1,2,1
116,10/2/2019 9:54:19 AM,49,1,2,1
116,10/2/2019 9:54:19 AM,49,1,2,1
115,10/2/2019 9:54:22 AM,-39,0,2,1
115,10/2/2019 9:54:22 AM,-39,0,2,1
117,10/2/2019 9:54:41 AM,44,1,2,1
117,10/2/2019 9:54:41 AM,44,1,2,1
119,10/2/2019 9:54:42 AM,43,1,2,1
119,10/2/2019 9:54:43 AM,44,1,2,1
120,10/2/2019 9:54:44 AM,45,1,2,1
120,10/2/2019 9:54:44 AM,45,1,2,1
118,10/2/2019 9:54:45 AM,-60,0,2,1
121,10/2/2019 9:54:50 AM,68,1,2,1
121,10/2/2019 9:54:50 AM,68,1,2,1
123,10/2/2019 9:55:24 AM,51,1,2,1
123,10/2/2019 9:55:24 AM,51,1,2,1
122,10/2/2019 9:55:27 AM,-50,0,2,1
124,10/2/2019 9:55:38 AM,-57,0,2,1
125,10/2/2019 9:55:53 AM,-53,0,2,1
126,10/2/2019 9:56:16 AM,-55,0,2,1
130,10/2/2019 9:56:28 AM,-54,0,2,1
135,10/2/2019 9:56:52 AM,42,1,2,1
135,10/2/2019 9:56:52 AM,42,1,2,1
137,10/2/2019 9:56:54 AM,42,1,2,1
137,10/2/2019 9:56:54 AM,42,1,2,1
139,10/2/2019 9:57:07 AM,47,1,2,1
139,10/2/2019 9:57:07 AM,47,1,2,1
138,10/2/2019 9:57:08 AM,-68,0,2,1
141,10/2/2019 9:57:09 AM,51,1,2,1
141,10/2/2019 9:57:09 AM,51,1,2,1
142,10/2/2019 9:57:10 AM,53,1,2,1
142,10/2/2019 9:57:10 AM,53,1,2,1
144,10/2/2019 9:57:14 AM,51,1,2,1
144,10/2/2019 9:57:14 AM,51,1,2,1
145,10/2/2019 9:57:36 AM,-62,0,2,1
146,10/2/2019 9:57:39 AM,-59,0,2,1
147,10/2/2019 9:57:45 AM,-55,0,2,1
149,10/2/2019 9:57:53 AM,44,1,2,1
149,10/2/2019 9:57:53 AM,44,1,2,1
150,10/2/2019 9:58:08 AM,-56,0,2,1
151,10/2/2019 9:58:10 AM,-54,0,2,1
152,10/2/2019 9:58:10 AM,66,1,2,1
152,10/2/2019 9:58:10 AM,66,1,2,1
155,10/2/2019 9:58:17 AM,-50,0,2,1
157,10/2/2019 9:58:20 AM,-46,0,2,1
160,10/2/2019 9:58:49 AM,61,1,2,1
160,10/2/2019 9:58:49 AM,61,1,2,1
161,10/2/2019 9:58:51 AM,50,1,2,1
161,10/2/2019 9:58:52 AM,50,1,2,1
163,10/2/2019 9:59:22 AM,60,1,2,1
163,10/2/2019 9:59:22 AM,60,1,2,1
164,10/2/2019 9:59:31 AM,56,1,2,1
164,10/2/2019 9:59:31 AM,56,1,2,1
165,10/2/2019 9:59:36 AM,61,1,2,1
165,10/2/2019 9:59:36 AM,61,1,2,1
167,10/2/2019 9:59:49 AM,-56,0,3,1
167,10/2/2019 9:59:49 AM,-57,0,3,1
168,10/2/2019 9:59:55 AM,67,1,2,1
168,10/2/2019 9:59:55 AM,67,1,2,1
169,10/2/2019 9:59:59 AM,60,1,2,1
169,10/2/2019 9:59:59 AM,60,1,2,1
170,10/2/2019 10:00:02 AM,-71,0,2,1
172,10/2/2019 10:00:04 AM,-67,0,2,1
173,10/2/2019 10:00:09 AM,46,1,2,1
173,10/2/2019 10:00:09 AM,46,1,2,1
175,10/2/2019 10:00:39 AM,-58,0,2,1
176,10/2/2019 10:01:01 AM,-55,0,2,1
177,10/2/2019 10:01:05 AM,58,1,2,1
177,10/2/2019 10:01:06 AM,58,1,2,1
179,10/2/2019 10:01:09 AM,-81,0,2,1
179,10/2/2019 10:01:09 AM,-81,0,2,1
178,10/2/2019 10:01:10 AM,-60,0,2,1
181,10/2/2019 10:01:24 AM,69,1,2,1
181,10/2/2019 10:01:24 AM,69,1,2,1
182,10/2/2019 10:01:39 AM,-51,0,3,1
182,10/2/2019 10:01:39 AM,-51,0,3,1
183,10/2/2019 10:01:44 AM,-55,0,2,1
183,10/2/2019 10:01:44 AM,-55,0,2,1
184,10/2/2019 10:01:58 AM,-59,0,2,1
186,10/2/2019 10:02:00 AM,52,1,2,1
186,10/2/2019 10:02:00 AM,52,1,2,1
188,10/2/2019 10:02:01 AM,54,1,2,1
188,10/2/2019 10:02:01 AM,54,1,2,1
189,10/2/2019 10:02:08 AM,40,1,2,1
189,10/2/2019 10:02:08 AM,40,1,2,1
191,10/2/2019 10:02:25 AM,-49,0,2,1
192,10/2/2019 10:02:32 AM,-48,0,2,1
193,10/2/2019 10:02:54 AM,62,1,2,1
193,10/2/2019 10:02:54 AM,62,1,2,1
194,10/2/2019 10:02:54 AM,66,1,2,1
194,10/2/2019 10:02:54 AM,66,1,2,1
195,10/2/2019 10:02:59 AM,-60,0,2,1
196,10/2/2019 10:03:16 AM,-59,0,2,1
197,10/2/2019 10:03:17 AM,-60,0,2,1
198,10/2/2019 10:03:35 AM,46,1,2,1
198,10/2/2019 10:03:35 AM,46,1,2,1
199,10/2/2019 10:03:48 AM,-66,0,2,1
200,10/2/2019 10:04:10 AM,-53,0,2,1
201,10/2/2019 10:04:17 AM,-58,0,2,1
202,10/2/2019 10:04:18 AM,-73,0,2,1
203,10/2/2019 10:04:22 AM,-49,0,2,1
205,10/2/2019 10:04:56 AM,63,1,2,1
205,10/2/2019 10:04:56 AM,63,1,2,1
206,10/2/2019 10:05:01 AM,-48,0,2,1
204,10/2/2019 10:05:12 AM,5,1,2,1
204,10/2/2019 10:05:12 AM,5,1,2,1
210,10/2/2019 10:05:17 AM,67,1,2,1
210,10/2/2019 10:05:17 AM,67,1,2,1
209,10/2/2019 10:05:17 AM,-51,0,2,1
213,10/2/2019 10:05:36 AM,62,1,2,1
213,10/2/2019 10:05:36 AM,62,1,2,1
212,10/2/2019 10:05:37 AM,-54,0,2,1
214,10/2/2019 10:05:39 AM,-54,0,2,1
215,10/2/2019 10:05:50 AM,22,1,2,1
215,10/2/2019 10:05:50 AM,22,1,2,1
216,10/2/2019 10:05:59 AM,-52,0,2,1
217,10/2/2019 10:06:25 AM,-53,0,2,1
218,10/2/2019 10:06:28 AM,-47,0,2,1
219,10/2/2019 10:06:34 AM,-53,0,2,1
221,10/2/2019 10:06:36 AM,45,1,2,1
221,10/2/2019 10:06:36 AM,45,1,2,1
223,10/2/2019 10:06:39 AM,46,1,2,1
223,10/2/2019 10:06:39 AM,46,1,2,1
225,10/2/2019 10:07:04 AM,64,1,2,1
225,10/2/2019 10:07:04 AM,64,1,2,1
226,10/2/2019 10:07:08 AM,-57,0,2,1
228,10/2/2019 10:07:14 AM,55,1,2,1
228,10/2/2019 10:07:14 AM,55,1,2,1
229,10/2/2019 10:07:16 AM,56,1,2,1
229,10/2/2019 10:07:16 AM,56,1,2,1
230,10/2/2019 10:07:18 AM,57,1,2,1
230,10/2/2019 10:07:18 AM,57,1,2,1
231,10/2/2019 10:07:23 AM,-59,0,2,1
227,10/2/2019 10:07:24 AM,-25,0,2,1
232,10/2/2019 10:07:39 AM,51,1,2,1
232,10/2/2019 10:07:39 AM,51,1,2,1
233,10/2/2019 10:07:41 AM,53,1,4,1
233,10/2/2019 10:07:41 AM,53,1,4,1
234,10/2/2019 10:07:43 AM,53,1,2,1
234,10/2/2019 10:07:43 AM,53,1,2,1
236,10/2/2019 10:07:47 AM,-52,0,3,1
236,10/2/2019 10:07:47 AM,-52,0,3,1
237,10/2/2019 10:07:50 AM,70,1,2,1
237,10/2/2019 10:07:50 AM,70,1,2,1
238,10/2/2019 10:07:55 AM,-50,0,2,1
240,10/2/2019 10:08:19 AM,-56,0,2,1
243,10/2/2019 10:08:22 AM,65,1,2,1
243,10/2/2019 10:08:22 AM,65,1,2,1
244,10/2/2019 10:08:35 AM,-53,0,2,1
245,10/2/2019 10:08:49 AM,-53,0,2,1
245,10/2/2019 10:08:49 AM,-53,0,2,1
246,10/2/2019 10:08:51 AM,-56,0,2,1
247,10/2/2019 10:08:52 AM,49,1,2,1
247,10/2/2019 10:08:52 AM,49,1,2,1
249,10/2/2019 10:09:02 AM,-54,0,2,1
250,10/2/2019 10:09:06 AM,18,1,2,1
250,10/2/2019 10:09:06 AM,18,1,2,1
252,10/2/2019 10:09:17 AM,-80,0,2,1
253,10/2/2019 10:09:19 AM,67,1,4,1
253,10/2/2019 10:09:19 AM,67,1,4,1
254,10/2/2019 10:09:40 AM,-46,0,2,1
254,10/2/2019 10:09:40 AM,-46,0,2,1
1,10/2/2019 10:10:00 AM,55,1,2,1
1,10/2/2019 10:10:00 AM,55,1,2,1
2,10/2/2019 10:10:04 AM,62,1,2,1
2,10/2/2019 10:10:04 AM,62,1,2,1
3,10/2/2019 10:10:22 AM,-51,0,2,1
4,10/2/2019 10:10:28 AM,-57,0,2,1
5,10/2/2019 10:10:33 AM,68,1,2,1
5,10/2/2019 10:10:33 AM,68,1,2,1
8,10/2/2019 10:10:51 AM,-45,0,2,1
9,10/2/2019 10:10:54 AM,-48,0,2,1
11,10/2/2019 10:11:15 AM,68,1,2,1
11,10/2/2019 10:11:15 AM,68,1,2,1
13,10/2/2019 10:11:29 AM,49,1,4,1
13,10/2/2019 10:11:29 AM,49,1,4,1
12,10/2/2019 10:11:29 AM,-57,0,2,1
15,10/2/2019 10:11:30 AM,51,1,2,1
15,10/2/2019 10:11:30 AM,51,1,2,1
14,10/2/2019 10:11:32 AM,-62,0,2,1
16,10/2/2019 10:11:32 AM,45,1,2,1
16,10/2/2019 10:11:32 AM,45,1,2,1
17,10/2/2019 10:11:38 AM,-60,0,2,1
18,10/2/2019 10:11:51 AM,-59,0,2,1
20,10/2/2019 10:12:06 AM,39,1,2,1
20,10/2/2019 10:12:06 AM,40,1,2,1
22,10/2/2019 10:12:27 AM,-55,0,2,1
21,10/2/2019 10:12:30 AM,-48,0,2,1
23,10/2/2019 10:12:43 AM,44,1,2,1
23,10/2/2019 10:12:43 AM,44,1,2,1
24,10/2/2019 10:12:47 AM,-55,0,2,1
25,10/2/2019 10:12:55 AM,-79,0,2,1
26,10/2/2019 10:13:07 AM,49,1,4,1
26,10/2/2019 10:13:07 AM,49,1,4,1
28,10/2/2019 10:13:11 AM,52,1,4,1
28,10/2/2019 10:13:11 AM,52,1,4,1
30,10/2/2019 10:13:12 AM,50,1,2,1
30,10/2/2019 10:13:12 AM,50,1,2,1
27,10/2/2019 10:13:13 AM,-51,0,2,1
31,10/2/2019 10:13:20 AM,52,1,2,1
31,10/2/2019 10:13:20 AM,52,1,2,1
33,10/2/2019 10:13:22 AM,50,1,2,1
33,10/2/2019 10:13:22 AM,51,1,2,1
32,10/2/2019 10:13:27 AM,-12,0,3,1
32,10/2/2019 10:13:27 AM,-12,0,3,1
35,10/2/2019 10:13:46 AM,-58,0,2,1
36,10/2/2019 10:13:58 AM,44,1,2,1
36,10/2/2019 10:13:58 AM,44,1,2,1
37,10/2/2019 10:14:12 AM,-47,0,2,1
38,10/2/2019 10:14:14 AM,53,1,2,1
38,10/2/2019 10:14:14 AM,53,1,2,1
39,10/2/2019 10:14:16 AM,50,1,2,1
39,10/2/2019 10:14:16 AM,50,1,2,1
40,10/2/2019 10:14:21 AM,-61,0,2,1
42,10/2/2019 10:14:25 AM,-55,0,2,1
42,10/2/2019 10:14:25 AM,-55,0,2,1
44,10/2/2019 10:14:38 AM,45,1,2,1
44,10/2/2019 10:14:38 AM,45,1,4,1
45,10/2/2019 10:14:39 AM,46,1,2,1
45,10/2/2019 10:14:39 AM,46,1,2,1
46,10/2/2019 10:14:41 AM,51,1,2,1
46,10/2/2019 10:14:42 AM,50,1,2,1
47,10/2/2019 10:14:43 AM,54,1,2,1
47,10/2/2019 10:14:43 AM,54,1,2,1
48,10/2/2019 10:14:45 AM,53,1,2,1
48,10/2/2019 10:14:46 AM,52,1,2,1
50,10/2/2019 10:15:02 AM,-45,0,2,1
49,10/2/2019 10:15:03 AM,-45,0,2,1
51,10/2/2019 10:15:20 AM,-54,0,2,1
53,10/2/2019 10:15:25 AM,-55,0,2,1
53,10/2/2019 10:15:25 AM,-57,0,2,1
54,10/2/2019 10:15:27 AM,-54,0,2,1
57,10/2/2019 10:15:40 AM,48,1,2,1
57,10/2/2019 10:15:40 AM,48,1,2,1
58,10/2/2019 10:15:41 AM,58,1,2,1
58,10/2/2019 10:15:41 AM,58,1,2,1
59,10/2/2019 10:15:44 AM,67,1,2,1
59,10/2/2019 10:15:44 AM,67,1,2,1
56,10/2/2019 10:15:49 AM,-15,0,2,1
60,10/2/2019 10:15:59 AM,-49,0,2,1
61,10/2/2019 10:16:01 AM,-49,0,2,1
63,10/2/2019 10:16:14 AM,-53,0,2,1
64,10/2/2019 10:16:16 AM,51,1,2,1
64,10/2/2019 10:16:16 AM,51,1,2,1
65,10/2/2019 10:16:18 AM,48,1,2,1
65,10/2/2019 10:16:18 AM,48,1,2,1
66,10/2/2019 10:16:21 AM,44,1,2,1
66,10/2/2019 10:16:21 AM,44,1,2,1
69,10/2/2019 10:16:38 AM,44,1,4,1
69,10/2/2019 10:16:38 AM,44,1,4,1
68,10/2/2019 10:16:41 AM,-40,0,2,1
68,10/2/2019 10:16:41 AM,-40,0,2,1
71,10/2/2019 10:16:44 AM,-37,0,2,1
70,10/2/2019 10:17:01 AM,5,1,2,1
70,10/2/2019 10:17:01 AM,5,1,2,1
72,10/2/2019 10:17:07 AM,46,1,4,1
72,10/2/2019 10:17:07 AM,46,1,4,1
73,10/2/2019 10:17:12 AM,-51,0,2,1
75,10/2/2019 10:17:39 AM,39,1,2,1
75,10/2/2019 10:17:39 AM,38,1,2,1
76,10/2/2019 10:17:46 AM,51,1,2,1
76,10/2/2019 10:17:46 AM,51,1,2,1
77,10/2/2019 10:17:54 AM,55,1,2,1
77,10/2/2019 10:17:54 AM,56,1,2,1
78,10/2/2019 10:18:02 AM,-46,0,2,1
79,10/2/2019 10:18:04 AM,-48,0,2,1
80,10/2/2019 10:18:15 AM,-62,0,2,1
81,10/2/2019 10:18:20 AM,73,1,2,1
81,10/2/2019 10:18:20 AM,73,1,2,1
82,10/2/2019 10:18:22 AM,73,1,2,1
82,10/2/2019 10:18:22 AM,73,1,2,1
84,10/2/2019 10:18:26 AM,-50,0,2,1
86,10/2/2019 10:18:36 AM,-56,0,2,1
87,10/2/2019 10:18:38 AM,53,1,2,1
87,10/2/2019 10:18:38 AM,53,1,2,1
88,10/2/2019 10:18:43 AM,-65,0,2,1
89,10/2/2019 10:19:03 AM,40,1,2,1
89,10/2/2019 10:19:03 AM,40,1,2,1
91,10/2/2019 10:19:29 AM,53,1,2,1
91,10/2/2019 10:19:29 AM,53,1,2,1
92,10/2/2019 10:19:31 AM,52,1,2,1
92,10/2/2019 10:19:31 AM,52,1,2,1
93,10/2/2019 10:19:34 AM,50,1,2,1
93,10/2/2019 10:19:34 AM,50,1,2,1
94,10/2/2019 10:19:35 AM,49,1,2,1
94,10/2/2019 10:19:35 AM,49,1,2,1
95,10/2/2019 10:19:43 AM,-42,0,3,1
95,10/2/2019 10:19:43 AM,-42,0,3,1
98,10/2/2019 10:19:47 AM,-45,0,2,1
101,10/2/2019 10:19:53 AM,-54,0,2,1
104,10/2/2019 10:20:09 AM,-54,0,2,1
106,10/2/2019 10:20:30 AM,-57,0,2,1
109,10/2/2019 10:20:43 AM,-55,0,3,1
109,10/2/2019 10:20:43 AM,-55,0,3,1
110,10/2/2019 10:20:57 AM,22,1,2,1
110,10/2/2019 10:20:57 AM,22,1,2,1
112,10/2/2019 10:21:16 AM,-69,0,2,1
112,10/2/2019 10:21:16 AM,-69,0,2,1
111,10/2/2019 10:21:18 AM,-44,0,2,1
113,10/2/2019 10:21:24 AM,30,1,4,1
113,10/2/2019 10:21:24 AM,30,1,4,1
114,10/2/2019 10:21:27 AM,33,1,2,1
114,10/2/2019 10:21:27 AM,33,1,2,1
115,10/2/2019 10:21:29 AM,33,1,2,1
115,10/2/2019 10:21:29 AM,33,1,2,1
116,10/2/2019 10:21:33 AM,42,1,2,1
116,10/2/2019 10:21:33 AM,42,1,2,1
117,10/2/2019 10:21:34 AM,46,1,2,1
117,10/2/2019 10:21:34 AM,46,1,2,1
118,10/2/2019 10:21:39 AM,40,1,2,1
118,10/2/2019 10:21:39 AM,40,1,2,1
119,10/2/2019 10:21:40 AM,40,1,2,1
119,10/2/2019 10:21:40 AM,40,1,2,1
120,10/2/2019 10:21:42 AM,38,1,2,1
120,10/2/2019 10:21:42 AM,38,1,2,1
121,10/2/2019 10:21:58 AM,49,1,2,1
121,10/2/2019 10:21:58 AM,49,1,2,1
122,10/2/2019 10:22:23 AM,-51,0,2,1
123,10/2/2019 10:22:46 AM,-55,0,2,1
124,10/2/2019 10:22:51 AM,-65,0,2,1
127,10/2/2019 10:23:04 AM,-57,0,2,1
128,10/2/2019 10:23:06 AM,64,1,2,1
128,10/2/2019 10:23:06 AM,64,1,2,1
129,10/2/2019 10:23:16 AM,66,1,2,1
129,10/2/2019 10:23:16 AM,66,1,2,1
131,10/2/2019 10:23:25 AM,5,1,2,1
131,10/2/2019 10:23:25 AM,5,1,2,1
133,10/2/2019 10:23:37 AM,61,1,2,1
133,10/2/2019 10:23:37 AM,61,1,2,1
135,10/2/2019 10:23:41 AM,63,1,2,1
135,10/2/2019 10:23:41 AM,63,1,2,1
137,10/2/2019 10:23:48 AM,-44,0,2,1
137,10/2/2019 10:23:48 AM,-44,0,2,1
136,10/2/2019 10:23:57 AM,-16,0,2,1
138,10/2/2019 10:24:04 AM,-54,0,2,1
139,10/2/2019 10:24:07 AM,68,1,2,1
139,10/2/2019 10:24:07 AM,68,1,2,1
140,10/2/2019 10:24:22 AM,-47,0,2,1
141,10/2/2019 10:24:30 AM,-47,0,2,1
143,10/2/2019 10:24:40 AM,-47,0,2,1
144,10/2/2019 10:24:47 AM,-49,0,2,1
145,10/2/2019 10:24:50 AM,-51,0,2,1
146,10/2/2019 10:24:57 AM,33,1,2,1
146,10/2/2019 10:24:57 AM,33,1,2,1
147,10/2/2019 10:25:01 AM,50,1,2,1
147,10/2/2019 10:25:01 AM,50,1,2,1
148,10/2/2019 10:25:16 AM,-53,0,2,1
149,10/2/2019 10:25:18 AM,45,1,2,1
149,10/2/2019 10:25:18 AM,45,1,2,1
154,10/2/2019 10:25:28 AM,43,1,2,1
154,10/2/2019 10:25:28 AM,43,1,2,1
152,10/2/2019 10:25:29 AM,-54,0,2,1
158,10/2/2019 10:25:53 AM,38,1,2,1
158,10/2/2019 10:25:53 AM,38,1,2,1
157,10/2/2019 10:25:54 AM,-50,0,2,1
159,10/2/2019 10:25:55 AM,41,1,2,1
159,10/2/2019 10:25:55 AM,41,1,2,1
160,10/2/2019 10:25:58 AM,41,1,2,1
160,10/2/2019 10:25:58 AM,41,1,2,1
161,10/2/2019 10:26:00 AM,45,1,2,1
161,10/2/2019 10:26:00 AM,45,1,2,1
162,10/2/2019 10:26:02 AM,51,1,2,1
162,10/2/2019 10:26:02 AM,51,1,2,1
164,10/2/2019 10:26:12 AM,41,1,2,1
164,10/2/2019 10:26:12 AM,41,1,2,1
165,10/2/2019 10:26:15 AM,45,1,2,1
165,10/2/2019 10:26:15 AM,45,1,2,1
166,10/2/2019 10:26:18 AM,46,1,2,1
166,10/2/2019 10:26:18 AM,46,1,2,1
167,10/2/2019 10:26:21 AM,41,1,2,1
167,10/2/2019 10:26:21 AM,41,1,2,1
168,10/2/2019 10:26:23 AM,42,1,2,1
168,10/2/2019 10:26:23 AM,42,1,2,1
169,10/2/2019 10:26:26 AM,50,1,2,1
169,10/2/2019 10:26:26 AM,50,1,2,1
170,10/2/2019 10:26:35 AM,-45,0,2,1
171,10/2/2019 10:26:38 AM,53,1,2,1
171,10/2/2019 10:26:38 AM,54,1,2,1
173,10/2/2019 10:26:52 AM,-44,0,2,1
172,10/2/2019 10:26:53 AM,-44,0,2,1
174,10/2/2019 10:26:59 AM,-57,0,2,1
176,10/2/2019 10:27:03 AM,-55,0,2,1
176,10/2/2019 10:27:03 AM,-55,0,2,1
177,10/2/2019 10:27:19 AM,48,1,2,1
177,10/2/2019 10:27:19 AM,48,1,2,1
179,10/2/2019 10:27:23 AM,-51,0,2,1
182,10/2/2019 10:27:27 AM,-49,0,2,1
183,10/2/2019 10:27:31 AM,40,1,4,1
183,10/2/2019 10:27:31 AM,40,1,4,1
184,10/2/2019 10:27:38 AM,37,1,2,1
184,10/2/2019 10:27:38 AM,37,1,2,1
185,10/2/2019 10:27:40 AM,37,1,4,1
185,10/2/2019 10:27:40 AM,37,1,4,1
186,10/2/2019 10:27:42 AM,36,1,2,1
186,10/2/2019 10:27:42 AM,36,1,2,1
188,10/2/2019 10:27:46 AM,-48,0,2,1
188,10/2/2019 10:27:46 AM,-48,0,2,1
189,10/2/2019 10:27:56 AM,45,1,2,1
189,10/2/2019 10:27:56 AM,45,1,2,1
